Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AG_diff_pc,AI_diff,AI_pc,AI_diff_pc,AR_diff,AR_pc,AR_diff_pc,BE_diff,BE_pc,BE_diff_pc,BL_diff,BL_pc,BL_diff_pc,BS_diff,BS_pc,BS_diff_pc,FR_diff,FR_pc,FR_diff_pc,GE_diff,GE_pc,GE_diff_pc,GL_diff,GL_pc,GL_diff_pc,GR_diff,GR_pc,GR_diff_pc,JU_diff,JU_pc,JU_diff_pc,LU_diff,LU_pc,LU_diff_pc,NE_diff,NE_pc,NE_diff_pc,NW_diff,NW_pc,NW_diff_pc,OW_diff,OW_pc,OW_diff_pc,SG_diff,SG_pc,SG_diff_pc,SH_diff,SH_pc,SH_diff_pc,SO_diff,SO_pc,SO_diff_pc,SZ_diff,SZ_pc,SZ_diff_pc,TG_diff,TG_pc,TG_diff_pc,TI_diff,TI_pc,TI_diff_pc,UR_diff,UR_pc,UR_diff_pc,VD_diff,VD_pc,VD_diff_pc,VS_diff,VS_pc,VS_diff_pc,ZG_diff,ZG_pc,ZG_diff_pc,ZH_diff,ZH_pc,ZH_diff_pc,CH_diff,CH_pc,CH_diff_pc
2020-09-17,2458.0,31.0,157.0,2990.0,1152.0,1282.0,2193.0,7860.0,170.0,1056.0,289.0,1133.0,1013.0,140.0,110.0,1503.0,181.0,783.0,544.0,674.0,3604.0,,9415.0,2534.0,410.0,7222.0,49043.0,22.0,0.0036242622090305763,3.2438473799297264e-05,3.0,0.0019200991018891297,0.00018581604211830288,6.0,0.0028424521128290548,0.00010862874316544157,43.0,0.0028889530878463965,4.1546816982406373e-05,5.0,0.0039981675065594935,1.7353157580553357e-05,3.0,0.00658225768357927,1.5403099103539633e-05,18.0,0.006880777123063311,5.647696681036917e-05,58.0,0.01587080438324964,0.00011711280588148588,1.0,0.004207608345914908,2.475063732891122e-05,1.0,0.005323144082791022,5.040856139006649e-06,2.0,0.003936310764243588,2.7240904942862202e-05,13.0,0.0027664036996071363,3.174161349946405e-05,6.0,0.005692162459823335,3.371468386864759e-05,1.0,0.003239016264488814,2.3135830460634384e-05,1.0,0.0029068999233635476,2.6426362939668615e-05,21.0,0.002960427183930573,4.136325406689423e-05,3.0,0.0022075593662719078,3.658938176141284e-05,7.0,0.002866095155823334,2.562281748501065e-05,3.0,0.0034178368359878116,1.8848364904344547e-05,12.0,0.002437859891779276,4.340403368153014e-05,8.0,0.010199720951030585,2.2640890013386425e-05,,0.0038152224631515384,,175.0,0.011781341308523485,0.00021898403919188634,25.0,0.007367242807925455,7.268392667645476e-05,1.0,0.0032324952498088096,7.884134755631242e-06,85.0,0.004748291877278155,5.588546241604031e-05,523.0,0.00574179204604392,6.123110821281264e-05
2020-09-18,2486.0,31.0,158.0,3041.0,1153.0,1289.0,2219.0,7921.0,172.0,1059.0,292.0,1143.0,1020.0,140.0,110.0,1527.0,182.0,792.0,544.0,686.0,3608.0,139.0,9530.0,2546.0,414.0,7303.0,49505.0,28.0,0.003665547539320591,4.12853302900147e-05,0.0,0.0019200991018891297,0.0,1.0,0.002860556903356628,1.8104790527573596e-05,51.0,0.002938229545197623,4.927645735122616e-05,1.0,0.004001638138075604,3.4706315161106715e-06,7.0,0.006618198248154196,3.594056457492581e-05,26.0,0.006962354964011622,8.157784094831102e-05,61.0,0.015993974748056028,0.0001231703648063903,2.0,0.00425710962057273,4.950127465782244e-05,3.0,0.005338266651208041,1.5122568417019947e-05,3.0,0.003977172121657882,4.0861357414293305e-05,10.0,0.002790820325375955,2.4416625768818505e-05,7.0,0.005731496257670091,3.9333797846755525e-05,0.0,0.003239016264488814,0.0,0.0,0.0029068999233635476,0.0,24.0,0.0030076994742927374,4.727229036216484e-05,1.0,0.0022197558268590455,1.2196460587137613e-05,9.0,0.0028990387783040623,3.294362248072798e-05,0.0,0.0034178368359878116,0.0,12.0,0.002481263925460806,4.340403368153014e-05,4.0,0.010211041396037278,1.1320445006693213e-05,0.0,0.0038152224631515384,0.0,115.0,0.011925245105706724,0.00014390379718323958,12.0,0.007402131092730154,3.488828480469829e-05,4.0,0.0032640317888313346,3.153653902252497e-05,81.0,0.0048015474355804985,5.3255558302344295e-05,462.0,0.005795881476243383,5.408943019946355e-05
2020-09-19,2498.0,,,3101.0,1156.0,1291.0,2256.0,7970.0,,1064.0,294.0,1151.0,1030.0,140.0,,1535.0,,,544.0,687.0,,,9610.0,2551.0,414.0,7346.0,49830.0,12.0,0.003683241252302026,1.7693712981434873e-05,,0.0019200991018891297,,,0.002860556903356628,,60.0,0.0029962018479637712,5.797230276614843e-05,3.0,0.004012050032623936,1.0411894548332014e-05,2.0,0.006628466980889889,1.0268732735693088e-05,37.0,0.0070784465068996025,0.00011609154288798107,49.0,0.0160929148771628,9.894012910677255e-05,,0.00425710962057273,,5.0,0.005363470931903074,2.5204280695033245e-05,2.0,0.004004413026600743,2.7240904942862202e-05,8.0,0.0028103536259910097,1.9533300615054802e-05,10.0,0.00578768739745117,5.619113978107932e-05,0.0,0.003239016264488814,0.0,,0.0029068999233635476,,8.0,0.0030234569044134594,1.575743012072161e-05,,0.0022197558268590455,,,0.0028990387783040623,,0.0,0.0034178368359878116,0.0,1.0,0.0024848809282676004,3.617002806794178e-06,,0.010211041396037278,,,0.0038152224631515384,,80.0,0.012025352095051586,0.00010010698934486232,5.0,0.007416667878065444,1.4536785335290953e-05,0.0,0.0032640317888313346,0.0,43.0,0.004829818904802731,2.827146922223216e-05,325.0,0.005833931400084998,3.8049923841613975e-05
2020-09-20,2512.0,,,3151.0,1156.0,1293.0,2272.0,7995.0,,1064.0,296.0,1156.0,1036.0,141.0,,1541.0,,,544.0,687.0,,,9674.0,2557.0,414.0,7400.0,50081.0,14.0,0.003703883917447033,2.064266514500735e-05,,0.0019200991018891297,,,0.002860556903356628,,50.0,0.003044512100268895,4.831025230512369e-05,0.0,0.004012050032623936,0.0,2.0,0.006638735713625581,1.0268732735693088e-05,16.0,0.007128648255175486,5.020174827588371e-05,25.0,0.016143394534870337,5.0479657707537015e-05,,0.00425710962057273,,0.0,0.005363470931903074,0.0,2.0,0.004031653931543606,2.7240904942862202e-05,5.0,0.002822561938875419,1.2208312884409253e-05,6.0,0.005821402081319818,3.371468386864759e-05,1.0,0.0032621520949494484,2.3135830460634384e-05,,0.0029068999233635476,,6.0,0.0030352749770040004,1.181807259054121e-05,,0.0022197558268590455,,,0.0028990387783040623,,0.0,0.0034178368359878116,0.0,0.0,0.0024848809282676004,0.0,,0.010211041396037278,,,0.0038152224631515384,,64.0,0.012105437686527476,8.008559147588986e-05,6.0,0.007434112020467794,1.7444142402349143e-05,0.0,0.0032640317888313346,0.0,54.0,0.004865322610337627,3.55037055348962e-05,251.0,0.005863317648959598,2.938624887460033e-05
2020-09-21,2522.0,33.0,161.0,3179.0,1158.0,1293.0,2279.0,8041.0,172.0,1065.0,297.0,1162.0,1043.0,141.0,114.0,1567.0,185.0,810.0,551.0,689.0,3618.0,140.0,9766.0,2573.0,416.0,7441.0,50416.0,10.0,0.0037186286782648955,1.4744760817862393e-05,2.0,0.0020439764633013316,0.00012387736141220192,3.0,0.002914871274939349,5.4314371582720785e-05,28.0,0.003071565841559764,2.7053741290869265e-05,2.0,0.004018991295656158,6.941263032221343e-06,0.0,0.006638735713625581,0.0,7.0,0.007150611520046185,2.196326487069912e-05,46.0,0.016236277105052207,9.28825701818681e-05,0.0,0.00425710962057273,0.0,1.0,0.005368511788042081,5.040856139006649e-06,1.0,0.004045274384015037,1.3620452471431101e-05,6.0,0.00283721191433671,1.4649975461291103e-05,7.0,0.005860735879166573,3.9333797846755525e-05,0.0,0.0032621520949494484,0.0,4.0,0.003012605375122222,0.00010570545175867446,26.0,0.003086486624896346,5.121164789234524e-05,3.0,0.0022563452086204585,3.658938176141284e-05,18.0,0.002964926023265518,6.588724496145596e-05,7.0,0.003461816354097949,4.397951811013728e-05,2.0,0.0024921149338811887,7.234005613588356e-06,10.0,0.010239342508554012,2.8301112516733034e-05,1.0,0.003842670106771334,2.744764361979524e-05,92.0,0.012220560724274068,0.00011512303774659168,16.0,0.007480629733540725,4.6517713072931054e-05,2.0,0.003279800058342597,1.5768269511262485e-05,41.0,0.004892279127503011,2.695651716538415e-05,335.0,0.005902538339688646,3.9220690729048245e-05
2020-09-22,2543.0,33.0,,3204.0,1160.0,1296.0,2309.0,8108.0,174.0,1067.0,299.0,1167.0,1050.0,142.0,116.0,1583.0,185.0,816.0,551.0,690.0,3621.0,141.0,9902.0,2587.0,417.0,7485.0,50807.0,21.0,0.0037495926759824067,3.096399771751103e-05,0.0,0.0020439764633013316,0.0,,0.002914871274939349,,25.0,0.003095720967712326,2.4155126152561845e-05,2.0,0.004025932558688379,6.941263032221343e-06,3.0,0.006654138812729121,1.5403099103539633e-05,30.0,0.007244739798063468,9.412827801728196e-05,67.0,0.016371562587708405,0.0001352854826561992,2.0,0.004306610895230552,4.950127465782244e-05,2.0,0.0053785935003200945,1.0081712278013298e-05,2.0,0.004072515288957899,2.7240904942862202e-05,5.0,0.0028494202272211196,1.2208312884409253e-05,7.0,0.005900069677013328,3.9333797846755525e-05,1.0,0.0032852879254100828,2.3135830460634384e-05,2.0,0.003065458101001559,5.285272587933723e-05,16.0,0.003118001485137789,3.151486024144322e-05,0.0,0.0022563452086204585,0.0,6.0,0.0029868884382526703,2.1962414987151987e-05,0.0,0.003461816354097949,0.0,1.0,0.002495731936687983,3.617002806794178e-06,3.0,0.010247832842309032,8.49033375501991e-06,1.0,0.0038701177503911287,2.744764361979524e-05,136.0,0.012390742606160333,0.00017018188188626593,14.0,0.007521332732479539,4.0702998938814674e-05,1.0,0.0032876841930982283,7.884134755631242e-06,44.0,0.0049212080727536675,2.892894525065616e-05,391.0,0.005948315324987326,4.577698529868019e-05
2020-09-23,2558.0,36.0,,3239.0,1162.0,1296.0,2322.0,8157.0,177.0,1070.0,301.0,1172.0,1061.0,142.0,117.0,1593.0,187.0,821.0,556.0,696.0,3627.0,141.0,10023.0,2605.0,423.0,7545.0,51188.0,15.0,0.0037717098172092003,2.211714122679359e-05,3.0,0.0022297925054196345,0.00018581604211830288,,0.002914871274939349,,35.0,0.0031295381443259126,3.381717661358658e-05,2.0,0.004032873821720601,6.941263032221343e-06,0.0,0.006654138812729121,0.0,13.0,0.007285528718537623,4.078892047415551e-05,49.0,0.016470502716815178,9.894012910677255e-05,3.0,0.004380862807217286,7.425191198673365e-05,3.0,0.005393716068737114,1.5122568417019947e-05,2.0,0.004099756193900761,2.7240904942862202e-05,5.0,0.0028616285401055286,1.2208312884409253e-05,11.0,0.005961879930772516,6.181025375918725e-05,0.0,0.0032852879254100828,0.0,1.0,0.003091884463941228,2.6426362939668615e-05,10.0,0.003137698272788691,1.9696787650902013e-05,2.0,0.0022807381297947336,2.4392921174275225e-05,5.0,0.0030051904507419638,1.8302012489293323e-05,5.0,0.0034932302956051896,3.1413941507240916e-05,6.0,0.002517433953528748,2.170201684076507e-05,6.0,0.010264813509819072,1.698066751003982e-05,0.0,0.0038701177503911287,0.0,121.0,0.012542154427544439,0.00015141182138410426,18.0,0.007573665159686587,5.2332427207047434e-05,6.0,0.0033349890016320157,4.730480853378746e-05,60.0,0.004960656634459108,3.9448561705440216e-05,381.0,0.005992921543398573,4.4606218411245916e-05
2020-09-24,2568.0,36.0,,3296.0,1164.0,1299.0,2330.0,8197.0,177.0,1072.0,303.0,1175.0,1069.0,143.0,119.0,1605.0,188.0,833.0,564.0,699.0,3629.0,141.0,10104.0,2620.0,424.0,7605.0,51521.0,10.0,0.0037864545780270627,1.4744760817862393e-05,0.0,0.0022297925054196345,0.0,,0.002914871274939349,,57.0,0.0031846118319537537,5.5073687627841006e-05,2.0,0.0040398150847528215,6.941263032221343e-06,3.0,0.006669541911832661,1.5403099103539633e-05,8.0,0.007310629592675565,2.5100874137941854e-05,40.0,0.016551270169147238,8.076745233205923e-05,0.0,0.004380862807217286,0.0,2.0,0.005403797781015128,1.0081712278013298e-05,2.0,0.004126997098843624,2.7240904942862202e-05,3.0,0.002868953527836174,7.324987730645551e-06,8.0,0.006006832842597379,4.495291182486346e-05,1.0,0.003308423755870717,2.3135830460634384e-05,2.0,0.003144737189820565,5.285272587933723e-05,12.0,0.0031613344179697734,2.363614518108242e-05,1.0,0.0022929345903818714,1.2196460587137613e-05,12.0,0.0030491152807162678,4.3924829974303974e-05,8.0,0.003543492602016775,5.0262306411585464e-05,3.0,0.0025282849619491306,1.0851008420382535e-05,2.0,0.010270473732322418,5.660222503346606e-06,0.0,0.0038701177503911287,0.0,81.0,0.012643512754256112,0.0001013583267116731,15.0,0.00761727551569246,4.3610356005872864e-05,1.0,0.003342873136387647,7.884134755631242e-06,60.0,0.005000105196164548,3.9448561705440216e-05,333.0,0.006031908080750134,3.8986537351561395e-05
2020-09-25,2585.0,36.0,165.0,3332.0,1170.0,1302.0,2347.0,8236.0,178.0,1073.0,306.0,1180.0,1079.0,144.0,,1614.0,188.0,846.0,565.0,705.0,3634.0,141.0,10188.0,2626.0,429.0,7671.0,51859.0,17.0,0.0038115206714174287,2.506609339036607e-05,0.0,0.0022297925054196345,0.0,4.0,0.0029872904370496435,7.241916211029438e-05,36.0,0.003219395213613443,3.478338165968906e-05,6.0,0.004060638873849486,2.082378909666403e-05,3.0,0.0066849450109362,1.5403099103539633e-05,17.0,0.007363968950218691,5.333935754312644e-05,39.0,0.016630018435170996,7.874826602375775e-05,1.0,0.004405613444546197,2.475063732891122e-05,1.0,0.005408838637154134,5.040856139006649e-06,3.0,0.004167858456257917,4.0861357414293305e-05,5.0,0.0028811618407205836,1.2208312884409253e-05,10.0,0.006063023982378459,5.619113978107932e-05,1.0,0.0033315595863313515,2.3135830460634384e-05,,0.003144737189820565,,9.0,0.003179061526855585,1.7727108885811813e-05,0.0,0.0022929345903818714,0.0,13.0,0.00309670051318843,4.758523247216264e-05,1.0,0.0035497753903182233,6.282788301448183e-06,6.0,0.0025499869787898957,2.170201684076507e-05,5.0,0.010284624288580783,1.4150556258366517e-05,0.0,0.0038701177503911287,0.0,84.0,0.012748625093068216,0.00010511233881210544,6.0,0.0076347196580948086,1.7444142402349143e-05,5.0,0.0033822938101658036,3.942067377815622e-05,66.0,0.005043498614040532,4.339341787598424e-05,338.0,0.006071480001545412,3.957192079527853e-05
2020-09-26,2591.0,,,3373.0,1174.0,1305.0,2365.0,8268.0,,1075.0,310.0,1190.0,1090.0,144.0,,1618.0,,,567.0,707.0,,,10239.0,2631.0,429.0,7747.0,52130.0,6.0,0.003820367527908146,8.846856490717436e-06,,0.0022297925054196345,,,0.0029872904370496435,,41.0,0.003259009620503644,3.961440689020143e-05,4.0,0.004074521399913929,1.3882526064442686e-05,3.0,0.00670034811003974,1.5403099103539633e-05,18.0,0.007420445917029061,5.647696681036917e-05,32.0,0.01669463239703664,6.461396186564738e-05,,0.004405613444546197,,2.0,0.005418920349432148,1.0081712278013298e-05,4.0,0.004222340266143642,5.4481809885724405e-05,10.0,0.002905578466489402,2.4416625768818505e-05,11.0,0.006124834236137646,6.181025375918725e-05,0.0,0.0033315595863313515,0.0,,0.003144737189820565,,4.0,0.003186940241915946,7.878715060360805e-06,,0.0022929345903818714,,,0.00309670051318843,,2.0,0.0035623409669211198,1.2565576602896366e-05,2.0,0.002557220984403484,7.234005613588356e-06,,0.010284624288580783,,,0.0038701177503911287,,51.0,0.012812443298775567,6.381820570734973e-05,5.0,0.0076492564434301,1.4536785335290953e-05,0.0,0.0033822938101658036,0.0,76.0,0.005093466792200756,4.996817816022428e-05,271.0,0.006103207784194881,3.1727782649468884e-05
2020-09-27,2596.0,,,3408.0,1175.0,1309.0,2383.0,8283.0,,1075.0,311.0,1190.0,1091.0,145.0,,1619.0,,,567.0,712.0,,,10268.0,2635.0,429.0,7779.0,52282.0,5.0,0.003827739908317077,7.372380408931197e-06,,0.0022297925054196345,,,0.0029872904370496435,,35.0,0.0032928267971172307,3.381717661358658e-05,1.0,0.004077992031430039,3.4706315161106715e-06,4.0,0.006720885575511126,2.0537465471386177e-05,18.0,0.00747692288383943,5.647696681036917e-05,15.0,0.016724920191661163,3.028779462452221e-05,,0.004405613444546197,,0.0,0.005418920349432148,0.0,1.0,0.004235960718615072,1.3620452471431101e-05,0.0,0.002905578466489402,0.0,1.0,0.006130453350115753,5.619113978107932e-06,1.0,0.003354695416791986,2.3135830460634384e-05,,0.003144737189820565,,1.0,0.003188909920681036,1.9696787650902013e-06,,0.0022929345903818714,,,0.00309670051318843,,0.0,0.0035623409669211198,0.0,5.0,0.0025753059984374546,1.808501403397089e-05,,0.010284624288580783,,,0.0038701177503911287,,29.0,0.01284873208241308,3.628878363751259e-05,4.0,0.0076608858716983325,1.1629428268232763e-05,0.0,0.0033822938101658036,0.0,32.0,0.005114506025110325,2.1039232909568117e-05,152.0,0.006121003440883882,1.7795656689000997e-05
2020-09-28,2602.0,39.0,170.0,3432.0,1177.0,1311.0,2386.0,8318.0,180.0,1081.0,313.0,1196.0,1101.0,145.0,121.0,1636.0,193.0,861.0,570.0,715.0,3637.0,141.0,10341.0,2650.0,432.0,7798.0,52546.0,6.0,0.0038365867648077947,8.846856490717436e-06,3.0,0.0024156085475379374,0.00018581604211830288,5.0,0.0030778143896875113,9.052395263786798e-05,24.0,0.00331601571822369,2.318892110645937e-05,2.0,0.00408493329446226,6.941263032221343e-06,2.0,0.006731154308246819,1.0268732735693088e-05,3.0,0.007486335711641158,9.412827801728195e-06,35.0,0.016795591712451718,7.067152079055183e-05,2.0,0.00445511471920402,4.950127465782244e-05,6.0,0.005449165486266188,3.0245136834039893e-05,2.0,0.004263201623557935,2.7240904942862202e-05,6.0,0.002920228441950693,1.4649975461291103e-05,10.0,0.006186644489896833,5.619113978107932e-05,0.0,0.003354695416791986,0.0,2.0,0.0031975899156999024,5.285272587933723e-05,17.0,0.0032223944596875696,3.3484539006533424e-05,5.0,0.0023539168933175594,6.098230293568806e-05,15.0,0.00315160655065631,5.490603746787997e-05,3.0,0.003581189331825464,1.8848364904344547e-05,3.0,0.002586157006857837,1.0851008420382535e-05,3.0,0.010293114622335803,8.49033375501991e-06,0.0,0.0038701177503911287,0.0,73.0,0.012940079710190266,9.134762777718687e-05,15.0,0.007704496227704205,4.3610356005872864e-05,3.0,0.0034059462144326973,2.365240426689373e-05,19.0,0.005126998069650381,1.249204454005607e-05,264.0,0.006151911686712147,3.0908245828264886e-05
2020-09-29,2612.0,39.0,,3456.0,1178.0,1312.0,2401.0,8373.0,181.0,1086.0,318.0,1200.0,1109.0,146.0,122.0,1661.0,193.0,866.0,573.0,722.0,3640.0,142.0,10427.0,2664.0,433.0,7859.0,52883.0,10.0,0.003851331525625657,1.4744760817862393e-05,0.0,0.0024156085475379374,0.0,,0.0030778143896875113,,24.0,0.0033392046393301493,2.318892110645937e-05,1.0,0.004088403925978371,3.4706315161106715e-06,1.0,0.006736288674614666,5.134366367846544e-06,15.0,0.0075333998506497985,4.706413900864098e-05,55.0,0.016906646959408297,0.00011105524695658143,1.0,0.00447986535653293,2.475063732891122e-05,5.0,0.005474369766961221,2.5204280695033245e-05,5.0,0.00433130388591509,6.810226235715551e-05,4.0,0.0029299950922582205,9.766650307527401e-06,8.0,0.006231597401721697,4.495291182486346e-05,1.0,0.0033778312472526203,2.3135830460634384e-05,1.0,0.0032240162786395707,2.6426362939668615e-05,25.0,0.0032716364288148244,4.9241969127255034e-05,0.0,0.0023539168933175594,0.0,5.0,0.0031699085631456034,1.8302012489293323e-05,3.0,0.0036000376967298088,1.8848364904344547e-05,7.0,0.0026114760265053966,2.5319019647559248e-05,3.0,0.010301604956090823,8.49033375501991e-06,1.0,0.003897565394010924,2.744764361979524e-05,86.0,0.013047694723735993,0.00010761501354572699,14.0,0.00774519922664302,4.0702998938814674e-05,1.0,0.0034138303491883285,7.884134755631242e-06,61.0,0.005167104107384244,4.010603773386422e-05,337.0,0.006191366530818682,3.94548441065351e-05
2020-09-30,2630.0,40.0,179.0,3501.0,1180.0,1317.0,2417.0,8433.0,184.0,1095.0,319.0,1214.0,1122.0,148.0,123.0,1684.0,197.0,875.0,584.0,731.0,3646.0,142.0,10506.0,2690.0,441.0,7994.0,53392.0,18.0,0.0038778720950978095,2.654056947215231e-05,1.0,0.0024775472282440383,6.193868070610096e-05,9.0,0.0032407575044356737,0.00016294311474816236,45.0,0.0033826838664047605,4.347922707461132e-05,2.0,0.004095345189010592,6.941263032221343e-06,5.0,0.006761960506453899,2.567183183923272e-05,16.0,0.007583601598925682,5.020174827588371e-05,60.0,0.017027798137906388,0.00012115117849808883,3.0,0.004554117268519665,7.425191198673365e-05,9.0,0.005519737472212281,4.536770525105984e-05,1.0,0.004344924338386521,1.3620452471431101e-05,14.0,0.0029641783683345664,3.418327607634591e-05,13.0,0.0063046458834371,7.304848171540312e-05,2.0,0.003424102908173889,4.627166092126877e-05,1.0,0.0032504426415792395,2.6426362939668615e-05,23.0,0.003316939040411899,4.5302611597074635e-05,4.0,0.0024027027356661097,4.878584234855045e-05,9.0,0.0032028521856263315,3.294362248072798e-05,11.0,0.0036691483680457385,6.911067131593e-05,9.0,0.002644029051766544,3.25530252611476e-05,6.0,0.010318585623600864,1.698066751003982e-05,0.0,0.003897565394010924,0.0,79.0,0.013146550375714045,9.885565197805154e-05,26.0,0.007820790510386533,7.559128374351295e-05,8.0,0.0034769034272333784,6.307307804504994e-05,135.0,0.005255863371221485,8.875926383724049e-05,509.0,0.006250958565389087,5.959203457040465e-05
2020-10-01,2646.0,41.0,,3553.0,1186.0,1320.0,2442.0,8509.0,186.0,1103.0,326.0,1224.0,1149.0,152.0,123.0,1721.0,203.0,885.0,593.0,737.0,3651.0,143.0,10611.0,2706.0,447.0,8091.0,53927.0,16.0,0.003901463712406389,2.3591617308579828e-05,1.0,0.0025394859089501393,6.193868070610096e-05,,0.0032407575044356737,,52.0,0.003432926528802089,5.0242662397328636e-05,6.0,0.0041161689781072566,2.082378909666403e-05,3.0,0.006777363605557438,1.5403099103539633e-05,25.0,0.0076620418306067506,7.844023168106829e-05,76.0,0.0171812562973373,0.00015345815943091254,2.0,0.004603618543177487,4.950127465782244e-05,8.0,0.0055600643213243334,4.032684911205319e-05,7.0,0.004440267505686539,9.534316730001771e-05,10.0,0.002988594994103385,2.4416625768818505e-05,27.0,0.006456361960846014,0.00015171607740891417,4.0,0.0035166462300164265,9.254332184253754e-05,0.0,0.0032504426415792395,0.0,37.0,0.003389817154720237,7.287811430833746e-05,6.0,0.0024758814991889355,7.317876352282568e-05,10.0,0.003239456210604918,3.660402497858665e-05,9.0,0.0037256934627587722,5.654509471303364e-05,6.0,0.0026657310686073092,2.170201684076507e-05,5.0,0.01033273617985923,1.4150556258366517e-05,1.0,0.0039250130376307195,2.744764361979524e-05,105.0,0.013277940799229176,0.0001313904235151318,16.0,0.007867308223459464,4.6517713072931054e-05,6.0,0.003524208235767166,4.730480853378746e-05,97.0,0.005319638545978614,6.377517475712836e-05,535.0,0.006313594593866821,6.263602847773378e-05
2020-10-02,2662.0,42.0,185.0,3608.0,1191.0,1326.0,2466.0,8570.0,186.0,1117.0,327.0,1234.0,1162.0,154.0,124.0,1754.0,206.0,893.0,602.0,751.0,3661.0,146.0,10700.0,2737.0,450.0,8223.0,54477.0,16.0,0.003925055329714969,2.3591617308579828e-05,1.0,0.0026014245896562403,6.193868070610096e-05,6.0,0.003349386247601115,0.00010862874316544157,55.0,0.0034860678063377256,5.314127753563606e-05,5.0,0.00413352213568781,1.7353157580553357e-05,6.0,0.006808169803764518,3.0806198207079265e-05,24.0,0.007737344453020576,7.530262241382556e-05,61.0,0.01730442666214369,0.0001231703648063903,0.0,0.004603618543177487,0.0,14.0,0.005630636307270427,7.057198594609308e-05,1.0,0.00445388795815797,1.3620452471431101e-05,10.0,0.0030130116198722034,2.4416625768818505e-05,13.0,0.006529410442561417,7.304848171540312e-05,2.0,0.0035629178909376952,4.627166092126877e-05,1.0,0.003276869004518908,2.6426362939668615e-05,33.0,0.003454816553968213,6.499939924797664e-05,3.0,0.0025124708809503484,3.658938176141284e-05,8.0,0.0032687394305877873,2.9283219982869317e-05,9.0,0.003782238557471806,5.654509471303364e-05,14.0,0.0027163691079024276,5.0638039295118495e-05,10.0,0.010361037292375964,2.8301112516733034e-05,3.0,0.004007355968490105,8.234293085938573e-05,89.0,0.013389309824875335,0.00011136902564615933,31.0,0.007957436292538268,9.012806907880392e-05,3.0,0.0035478606400340595,2.365240426689373e-05,132.0,0.005406425381730582,8.678683575196848e-05,550.0,0.006377986772675706,6.439217880888518e-05
2020-10-03,2686.0,,,3656.0,1201.0,1339.0,2490.0,8638.0,,1122.0,334.0,1244.0,1167.0,156.0,,1778.0,,,616.0,762.0,,,10798.0,2754.0,467.0,8322.0,54973.0,24.0,0.003960442755677839,3.5387425962869745e-05,,0.0026014245896562403,,,0.003349386247601115,,48.0,0.003532445648550644,4.637784221291874e-05,10.0,0.004168228450848917,3.4706315161106715e-05,13.0,0.006874916566546522,6.674676278200507e-05,24.0,0.007812647075434402,7.530262241382556e-05,68.0,0.01744173133110819,0.0001373046689645007,,0.004603618543177487,,5.0,0.00565584058796546,2.5204280695033245e-05,7.0,0.004549231125457988,9.534316730001771e-05,10.0,0.003037428245641022,2.4416625768818505e-05,5.0,0.006557506012451956,2.809556989053966e-05,2.0,0.003609189551858964,4.627166092126877e-05,,0.003276869004518908,,24.0,0.003502088844330378,4.727229036216484e-05,,0.0025124708809503484,,,0.0032687394305877873,,14.0,0.0038701975936920804,8.795903622027456e-05,11.0,0.002756156138777164,3.978703087473596e-05,,0.010361037292375964,,,0.004007355968490105,,98.0,0.013511940886822792,0.00012263106194745633,17.0,0.008006861362678258,4.9425070139989244e-05,17.0,0.0036818909308797905,0.00013403029084573114,99.0,0.005471515508544559,6.509012681397637e-05,496.0,0.006436056810292446,5.807003761674009e-05
2020-10-04,2696.0,,,3721.0,1207.0,1346.0,2516.0,8675.0,,1122.0,336.0,1249.0,1182.0,159.0,,1785.0,,,616.0,769.0,,,10886.0,2770.0,484.0,8522.0,55484.0,10.0,0.003975187516495701,1.4744760817862393e-05,,0.0026014245896562403,,,0.003349386247601115,,65.0,0.003595248976547305,6.28033279966608e-05,6.0,0.00418905223994558,2.082378909666403e-05,7.0,0.006910857131121448,3.594056457492581e-05,26.0,0.007894224916382713,8.157784094831102e-05,37.0,0.017516441224515344,7.470989340715478e-05,,0.004603618543177487,,0.0,0.00565584058796546,0.0,2.0,0.00457647203040085,2.7240904942862202e-05,5.0,0.0030496365585254313,1.2208312884409253e-05,15.0,0.006641792722123576,8.428670967161898e-05,3.0,0.003678597043240867,6.940749138190315e-05,,0.003276869004518908,,7.0,0.0035158765956860094,1.378775135563141e-05,,0.0025124708809503484,,,0.0032687394305877873,,0.0,0.0038701975936920804,0.0,7.0,0.002781475158424723,2.5319019647559248e-05,,0.010361037292375964,,,0.004007355968490105,,88.0,0.01362205857510214,0.00011011768827934856,16.0,0.008053379075751188,4.6517713072931054e-05,17.0,0.0038159212217255215,0.00013403029084573114,200.0,0.005603010714229359,0.00013149520568480073,511.0,0.006495882998240337,5.982618794789151e-05
